id,isbn,penulis,tahun,judul,gambar,stok
7952,679723056,Raymond Carver,1981,What We Talk About When We Talk About Love: Stories,https://images.gr-assets.com/books/1475474209m/11438.jpg,72
7953,60531258,Julia Quinn,2006,On the Way to Wedding,https://images.gr-assets.com/books/1368840197m/110388.jpg,44
7954,067976402X,David Guterson,1994,Snow Falling on Cedars,https://images.gr-assets.com/books/1479863528m/77142.jpg,97
7955,61931411,Robin Hobb,2010,Dragon Haven,https://images.gr-assets.com/books/1263769185m/7011403.jpg,26
7956,316058297,Wendy Mass,2006,Jeremy Fink and the Meaning of Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22
7957,140003471X,"Gabriel García Márquez, Gregory Rabassa",1981,Crónica de una muerte anunciada,https://images.gr-assets.com/books/1430736599m/23878.jpg,269
7958,1596914521,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",2009,Logicomix: An Epic Search for Truth,https://images.gr-assets.com/books/1312031956m/6493321.jpg,35
7959,312377630,Janet Evanovich,2008,Plum Lucky ,https://images.gr-assets.com/books/1217483848m/1434105.jpg,25
7960,440243394,Danielle Steel,1994,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,52
7961,747571775,"Louis Sachar, Adam McCauley",1978,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,34
7962,1442449632,Rachel Renée Russell,2010,Tales From a Not-So-Happy-Heartbreaker,https://images.gr-assets.com/books/1418103694m/16074748.jpg,45
7963,761129588,"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",1989,What to Expect the First Year,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,45
7964,62007289,"Tim Tebow, Nathan Whitaker",2011,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,16
7965,545424968,Maggie Stiefvater,2014,"Blue Lily, Lily Blue",https://images.gr-assets.com/books/1477103826m/17378508.jpg,25
7966,843950501,Christine Feehan,2004,"Dark Destiny (Carpathians, #13)",https://images.gr-assets.com/books/1327896698m/313267.jpg,20
7967,446359408,Flora Rheta Schreiber,1973,Sybil,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,36
7968,60594772,Iris Rainer Dart,1985,Beaches,https://images.gr-assets.com/books/1490973062m/1219954.jpg,19
7969,670021792,Jane Green,2010,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,30
7970,871404028,J.G. Ballard,1975,High-Rise,https://images.gr-assets.com/books/1358752559m/12331767.jpg,59
7971,670024783,Sue Monk Kidd,2014,The Invention of Wings,https://images.gr-assets.com/books/1386699861m/18079776.jpg,63
7972,034552554X,Vanessa Diffenbaugh,2011,The Language of Flowers,https://images.gr-assets.com/books/1333577674m/10032672.jpg,90
7973,60959037,Barbara Kingsolver,2000,Prodigal Summer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,51
7974,767902890,Tim O'Brien,1990,The Things They Carried,https://images.gr-assets.com/books/1424663847m/133518.jpg,56
7975,439295785,Robert Louis Stevenson,1886,Kidnapped,https://images.gr-assets.com/books/1328869457m/325128.jpg,849
7976,741444569,Larry Correia,2009,Monster Hunter International,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,15
7977,1563892871,"Neil Gaiman, Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore",1996,The Sandman: The Wake,https://images.gr-assets.com/books/1339922545m/25104.jpg,32
7978,593054601,Dan Brown,2003,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6
7979,1563896176,"Garth Ennis, Steve Dillon, John McCrea",2000,"Preacher, Volume 8: All Hell's a-Coming",https://images.gr-assets.com/books/1309916812m/102955.jpg,11
7980,802130917,David Mamet,1983,Glengarry Glen Ross,https://images.gr-assets.com/books/1396078804m/251446.jpg,19
7981,64410935,"E.B. White, Garth Williams, Rosemary Wells",1952,Charlotte's Web,https://images.gr-assets.com/books/1439632243m/24178.jpg,180
7982,553816322,Laurell K. Hamilton,2004,"Seduced by Moonlighty (Merry Gentry, #3)",https://images.gr-assets.com/books/1500145890m/30243.jpg,40
7983,8423648990,Carlos Ruiz Zafón,1999,Marina,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,106
7984,61374229,David Wroblewski,2008,The Story of Edgar Sawtelle,https://images.gr-assets.com/books/1310466361m/2731276.jpg,70
7985,547807686,"Oliver Pötzsch, Lee Chadeayne",2009,"Die Henkerstochter und der schwarze Mönch (Band 2 aus der Reihe ""Die Henkerstochter-Saga"")",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,34
7986,068482471X,Daniel C. Dennett,1995,Darwin's Dangerous Idea: Evolution and the Meanings of Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,24
7987,312422156,Jeffrey Eugenides,2002,Middlesex,https://images.gr-assets.com/books/1437029776m/2187.jpg,125
7988,316036269,"James Patterson, Maxine Paetro",2011,10th Anniversary,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,45
7989,142196584,Charles Dickens,0,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,33
7990,446577898,Brad Meltzer,2011,The Inner Circle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,38
7991,142150605X,Kentaro Yabuki,2001,"Black Cat, Volume 1",https://images.gr-assets.com/books/1399825755m/780845.jpg,8
7992,765348780,Steven Erikson,1999,Gardens of the Moon,https://images.gr-assets.com/books/1355144064m/55399.jpg,64
7993,1250049555,Rainbow Rowell,2015,Carry On,https://images.gr-assets.com/books/1429810397m/23734628.jpg,51
7994,62124269,Barbara Kingsolver,2012,Flight Behavior,https://images.gr-assets.com/books/1352212134m/13438524.jpg,38
7995,886777631,Tad Williams,1996,City of Golden Shadow,https://images.gr-assets.com/books/1329075235m/28695.jpg,26
7996,1400139027,"Candace Bushnell, Donna Murphy",2008,One Fifth Avenue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,58
7997,330311735,Richard Bach,1988,One,https://images.gr-assets.com/books/1356137029m/265264.jpg,49
7998,974461229,"Amy Brown, Charles  de Lint",2003,The Art of Amy Brown,https://images.gr-assets.com/books/1328765892m/245700.jpg,4
7999,1563054426,Sandra Boynton,1993,Barnyard Dance,https://images.gr-assets.com/books/1404580374m/31314.jpg,10
8000,786229071,"Tim LaHaye, Jerry B. Jenkins",1999,Apollyon: The Destroyer Is Unleashed,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,40
8001,143034359,Jasper Fforde,2003,The Well of Lost Plots,https://images.gr-assets.com/books/1304713470m/27001.jpg,48
8002,786834277,"Walt Disney Company, Ellen Titlebaum",2002,Beauty and the Beast,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,77
8003,1423100034,Ally Carter,2006,"I'd Tell You I Love You, But Then I'd Have to Kill You",https://images.gr-assets.com/books/1334491180m/852470.jpg,58
8004,60266864,"Laura Joffe Numeroff, Felicia Bond",1998,If You Give a Pig a Pancake ,https://images.gr-assets.com/books/1384260096m/826585.jpg,16
8005,307595110,Anne Rice,2012,The Wolf Gift,https://images.gr-assets.com/books/1328214020m/12880428.jpg,46
8006,1421527642,"Kanoko Sakurakouji, JN Productions, Pancha Diaz",2007,"Black Bird, Volume 1",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,13
8007,143039989,"Shirley Jackson, Laura   Miller",1959,The Haunting οf Hill House,https://images.gr-assets.com/books/1327871336m/89717.jpg,89
8008,786929804,R.A. Salvatore,2002,The Thousand Orcs (Hunter's Blades #1),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,24
8009,375421874,Philip K. Dick,1956,The Minority Report,https://images.gr-assets.com/books/1390719396m/581125.jpg,40
8010,006206777X,"Terry Pratchett, Stephen Baxter",2013,The Long War,https://images.gr-assets.com/books/1368422103m/17167572.jpg,30
8011,62012037,Josephine Angelini,2013,Goddess,https://images.gr-assets.com/books/1351415040m/7849034.jpg,28
8012,307594882,Sonia Sotomayor,2013,,https://images.gr-assets.com/books/1348791624m/13642929.jpg,20
8013,809599813,Edgar Rice Burroughs,1912,Tarzan of the Apes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,461
8014,340839937,Frank Herbert,1965,Dune,https://images.gr-assets.com/books/1434908555m/234225.jpg,241
8015,446695696,Carl Hiaasen,1989,Skin Tight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,36
8016,671578855,Lois McMaster Bujold,1999,A Civil Campaign,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,21
8017,312359322,John Hart,2009,The Last Child,https://images.gr-assets.com/books/1312058481m/5556466.jpg,52
8018,1442435003,Morgan Matson,2014,Since You've Been Gone,https://images.gr-assets.com/books/1377702326m/18189606.jpg,23
8019,61767638,Lauren Conrad,2010,Sugar and Spice (L.A. Candy #3),https://images.gr-assets.com/books/1277830544m/7707538.jpg,25
8020,143035088,Jan Karon,2002,In This Mountain (Mitford),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,25
8021,61714305,Richard Kadrey,2009,Sandman Slim,https://images.gr-assets.com/books/1311727590m/5776788.jpg,33
8022,385521383,Edward Rutherfurd,2009,New York,https://images.gr-assets.com/books/1320467954m/6257535.jpg,49
8023,330425781,Cath Crowley,2010,Graffiti Moon,https://images.gr-assets.com/books/1320129868m/7863274.jpg,38
8024,141185538,John Steinbeck,1942,The Moon Is Down,https://images.gr-assets.com/books/1327961310m/12722.jpg,113
8025,1594201455,Michael Pollan,2007,In Defense of Food: An Eater's Manifesto,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,44
8026,385333765,James Clavell,1962,King Rat,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,81
8027,440867576,"Jacqueline Wilson, Nick Sharratt",1991,The Story of Tracy Beaker,https://images.gr-assets.com/books/1320527485m/462684.jpg,50
8028,545654742,Ally Carter,2015,All Fall Down,https://images.gr-assets.com/books/1411070285m/22571275.jpg,18
8029,60725125,Meg Cabot,2001,Ninth Key,https://images.gr-assets.com/books/1327954597m/199786.jpg,49
8030,1857988221,Alfred Bester,1953,The Demolished Man,https://images.gr-assets.com/books/1360171879m/76740.jpg,80
8031,671004530,Mary Higgins Clark,2001,On the Street Where You Live,https://images.gr-assets.com/books/1341761800m/41490.jpg,74
8032,441094996,Robert A. Heinlein,1985,The Cat Who Walks through Walls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,38
8033,786915749,"Margaret Weis, Tracy Hickman",1984,Dragons of Autumn Twilight,https://images.gr-assets.com/books/1390668127m/259836.jpg,69
8034,1595324097,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004,フルーツバスケット 14,https://images.gr-assets.com/books/1393736589m/46908.jpg,12
8035,1250128544,Glennon Doyle Melton,2016,Love Warrior,https://images.gr-assets.com/books/1473164102m/31845516.jpg,20
8036,030734813X,Michael Crichton,1990,Jurassic Park,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,176
8037,964729237,William Paul Young,2007,The Shack: Where Tragedy Confronts Eternity,https://images.gr-assets.com/books/1344270232m/1812457.jpg,134
8038,770436420,Anthony Marra,2013,A Constellation of Vital Phenomena,https://images.gr-assets.com/books/1408313066m/18428067.jpg,49
8039,671227424,Carlos Castaneda,1968,The Teachings of Don Juan: A Yaqui Way of Knowledge,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,112
8040,1590387422,Brandon Mull,2006,Rise of the Evening Star,https://images.gr-assets.com/books/1386633982m/784911.jpg,47
8041,140911399X,Maeve Binchy,2012,A Week in Winter,https://images.gr-assets.com/books/1346827587m/15990489.jpg,45
8042,1841499900,James S.A. Corey,2012,Caliban's War,https://images.gr-assets.com/books/1407572377m/12591698.jpg,5
8043,394895894,Philip Pullman,1985,The Ruby in the Smoke,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,80
8044,61240885,Derek Landy,2008,Playing with Fire,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,48
8045,439858054,John Marsden,1999,The Other Side of Dawn,https://images.gr-assets.com/books/1331588583m/71867.jpg,43
8046,316033650,Brent Weeks,2008,Shadow's Edge,https://images.gr-assets.com/books/1327881435m/3754016.jpg,38
8047,1594203075,"Roy F. Baumeister, John Tierney",2011,Willpower: Rediscovering the Greatest Human Strength,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,36
8048,1416954171,Margaret Peterson Haddix,2008,Found,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,30
8049,141301066,"Roald Dahl, Quentin Blake",1988,Matilda,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,242
8050,743418735,Jodi Picoult,2002,Perfect Match,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,51
8051,316097462,"James Patterson, Michael Ledwidge",2012,"I, Michael Bennett",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8
8052,618562036,Anchee Min,2003,Empress Orchid,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,58
8053,761121323,"Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway",1969,What to Expect When You're Expecting,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,79
8054,1442474289,Becca Fitzpatrick,2014,,https://images.gr-assets.com/books/1414369023m/21943246.jpg,34
8055,1401200923,"Jeph Loeb, Jim Lee, Scott Williams",2003,Batman (Volume 2): Hush,https://images.gr-assets.com/books/1460914478m/107021.jpg,19
8056,6479758,Tom Clancy,1996,Executive Orders,https://images.gr-assets.com/books/1419127064m/19675.jpg,63
8057,553381571,Pat Conroy,1969,The Water is Wide,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,54
8058,525953183,Daniel Suarez,2014,Influx,https://images.gr-assets.com/books/1374634071m/18114057.jpg,19
8059,394873335,"Stan Berenstain, Jan Berenstain",1985,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,13
8060,345404475,"Philip K. Dick, Roger Zelazny",1968,Do Androids Dream of Electric Sheep?,https://images.gr-assets.com/books/1435458683m/7082.jpg,221
8061,842335722,Francine Rivers,1999,Leota's Garden,https://images.gr-assets.com/books/1406507728m/95608.jpg,27
8062,192834401,Horace Walpole,1764,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,361
8063,684852861,"Marcus Buckingham, Curt Coffman",1998,"First, Break All the Rules: What the World's Greatest Managers Do Differently ",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,38
8064,425195481,Dean Koontz,1989,The Bad Place,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,79
8065,62347268,"Stephanie Dray, Laura Kamoie",2016,America's First Daughter,https://images.gr-assets.com/books/1459542134m/25817162.jpg,9
8066,075730334X,"William Arntz, Betsy Chasse, Mark Vicente",2005,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,16
8067,759529434,"Young Kim, Stephenie Meyer",2010,Twilight: The Graphic Novel,https://images.gr-assets.com/books/1317294278m/7619292.jpg,43
8068,449911659,John Updike,1960,"Rabbit, Run",https://images.gr-assets.com/books/1333578676m/85386.jpg,92
8069,1477825940,Charlie N. Holmberg,2014,The Glass Magician,https://images.gr-assets.com/books/1410466975m/22341276.jpg,14
8070,1408857901,Sarah J. Maas,2017,A Court of Wings and Ruin,https://images.gr-assets.com/books/1485528243m/23766634.jpg,18
8071,316348406,Lindy West,2016,"Shrill: Women Are Funny, It's Okay to Be Fat, and Feminists Don't Have to Be Nice",https://images.gr-assets.com/books/1460015959m/29340182.jpg,18
8072,147712556,"Homer, Robert Fagles, Bernard Knox",0,Ἰλιάς ; Ὀδύσσεια,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,255
8073,316036196,James Patterson,2010,Fang,https://images.gr-assets.com/books/1344269411m/6431790.jpg,40
8074,1416535071,Daniel Tammet,2006,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,45
8075,312353766,Anita Diamant,1997,The Red Tent,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,80
8076,525945563,Thomas Harris,1981,Red Dragon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,191
8077,1557091552,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",https://images.gr-assets.com/books/1351534678m/32979.jpg,44
8078,340893605,Catherine Fisher,2007,Incarceron,https://images.gr-assets.com/books/1327414514m/332775.jpg,49
8079,014240165X,Anthony Horowitz,2000,Alex Rider: Stormbreaker,https://images.gr-assets.com/books/1288354739m/136782.jpg,113
8080,440498058,Madeleine L'Engle,1962,A Wrinkle in Time,https://images.gr-assets.com/books/1329061522m/18131.jpg,165
8081,60590165,Garth Nix,2001,Lirael,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,69
8082,451163966,Ken Kesey,1962,One Flew Over the Cuckoo's Nest,https://images.gr-assets.com/books/1485308778m/332613.jpg,275
